57337	我对让你失望感到抱歉。	我對讓你失望感到抱歉。	wǒ duì ràng nǐ shīwàng gǎndào bàoqiàn 。	I'm sorry to let you down.
57338	我会借给你我的课本。	我會藉給你我的課本。	wǒhuì jiègěi nǐ wǒ de kèběn 。	I'll lend you my books.
57339	汤姆拉下了他的窗户。	湯姆拉下瞭他的窗戶。	tāngmǔ lāxià le tā de chuānghù 。	Tom pulled down his window.
57340	汤姆不老。	湯姆不老。	tāngmǔ bulǎo 。	Tom is not old.
57341	我是汤姆的助手。	我是湯姆的助手。	wǒ shì tāngmǔ de zhùshǒu 。	I'm Tom's assistant.
57342	我们必须做点甚么。	我們必須做點甚麼。	wǒmen bìxū zuòdiǎn shénme 。	We have to do something.
57343	你能告诉我我的选项是甚么吗？	你能告訴我我的選項是甚麼嗎？	nǐ néng gàosu wǒ wǒ de xuǎnxiàng shì shénme mǎ ？	Can you tell me what my options are not you?
57344	你是有所有钱的人。	你是有所有錢的人。	nǐ shì yǒusuǒ yǒuqián de rén 。	You are somewhat wealthy people.
57345	我们离上次见面有十年了。	我們離上次見麵有十年瞭。	wǒmen lí shàngcì jiànmiàn yǒu shínián le 。	We see from the last ten years.
57346	你想听吗？	你想聽嗎？	nǐ xiǎng tīng mǎ ？	You want to hear it?
57347	汤姆现在真的需要帮助。	湯姆現在真的需要幫助。	tāngmǔ xiànzài zhēnde xūyào bāngzhù 。	Tom really need help now.
57348	我们花了很长时间决定我们真正想的事。	我們花瞭很長時間決定我們真正想的事。	wǒmen huā le hěn zhǎngshíjiān juédìng wǒmen zhēnzhèng xiǎng de shì 。	It took us a long time to decide what we really want.
57349	她说他不会戒烟。	她說他不會戒煙。	tā shuō tā bùhuì jièyān 。	She said he would not quit.
57350	汤姆不是选出来的官员。	湯姆不是選齣來的官員。	tāngmǔ bùshì xuǎn chūlái de guānyuán 。	Tom is not elected officials.
57351	那对我没有用处。	那對我沒有用處。	nà duì wǒ méiyǒu yòngchu 。	It is not useful to me.
57352	现在，你想看甚么？	現在，你想看甚麼？	xiànzài ， nǐ xiǎng kàn shénme ？	Now, what you want to see?
57353	我让他刷房子。	我讓他刷房子。	wǒ ràng tā shuā fángzi 。	I let him brush his house.
57354	汤姆不需要谢我。	湯姆不需要謝我。	tāngmǔ bù xūyào xiè wǒ 。	Tom does not need to thank me.
57355	受害者在医院里死去了。	受害者在醫院裡死去瞭。	shòuhàizhě zài yīyuàn lǐ sǐqù le 。	The victim died in the hospital.
57356	我感覚我的头要炸了。	我感覚我的頭要炸瞭。	wǒ gǎn jué wǒ de tóu yào zhá le 。	I feel Jue my head to explode.
57357	汤姆造了他自己的摩托车。	湯姆造瞭他自己的摩托車。	tāngmǔ zào le tā zìjǐ de mótuōchē 。	Tom built his own motorcycle.
57358	我听到那首歌时，它让我想起了我小的时候。	我聽到那首歌時，它讓我想起瞭我小的時候。	wǒ tīngdào nàshǒugē shí ， tā ràng wǒ xiǎngqǐ le wǒ xiǎo de shíhou 。	When I heard that song, it reminds me of when I was little.
57359	我祇做别人付钱让我做的事。	我祇做別人付錢讓我做的事。	wǒ qí zuò biéren fùqián ràng wǒ zuò de shì 。	I only let people pay me to do.
57360	吓人，不是么？	嚇人，不是麼？	xiàrén ， bùshì me ？	Scary, is not it?
57361	每个人都看见了。	每個人都看見瞭。	měige rén dōu kànjiàn le 。	Everyone saw it.
57362	我会告诉汤姆你说了那话。	我會告訴湯姆你說瞭那話。	wǒhuì gàosu tāngmǔ nǐ shuō le nàhuà 。	I'll tell Tom you say that word.
57363	我能帮上忙吗？	我能幫上忙嗎？	wǒnéng bāngshàng máng mǎ ？	Can I help you?
57364	跟你一起吃午饭会让我高兴。	跟你一起吃午飯會讓我高興。	gēn nǐ yīqǐ chī wǔfàn huì ràng wǒ gāoxìng 。	Lunch with you makes me happy.
57365	我看见一匹马拉着一架马车。	我看見一匹馬拉著一架馬車。	wǒ kànjiàn yīpǐ mǎlā zhe yījià mǎchē 。	I saw a horse with a horse-drawn carriage.
57366	玛丽自问，汤姆真的爱她吗？	瑪麗自問，湯姆真的愛她嗎？	mǎlì zìwèn ， tāngmǔ zhēnde ài tā mǎ ？	Mary asked myself, Tom really love her?
57367	电脑是一种现代工具。	電腦是一種現代工具。	diànnǎo shì yīzhǒng xiàndài gōngjù 。	PC is a modern tool.
57368	我是西班牙人。	我是西班牙人。	wǒ shì xībānyárén 。	I am Spanish.
57369	你必须给汤姆更多时间。	你必須給湯姆更多時間。	nǐ bìxū jǐ tāngmǔ gēng duō shíjiān 。	You have to give Tom more time.
57370	汤姆可能是素食者。	湯姆可能是素食者。	tāngmǔ kěnéng shì sùshízhě 。	Tom might be vegetarians.
57371	每个人都跳进了游泳池。	每個人都跳進瞭遊泳池。	měige rén dōu tiàojìn le yóuyǒngchí 。	Everyone jumped into the swimming pool.
57372	信写完了。	信寫完瞭。	xìnxiě wán le 。	Letter finished.
57373	汤姆从他的椅子上跳了起来。	湯姆從他的椅子上跳瞭起來。	tāngmǔ cóng tā de yǐzi shàng tiào le qǐlai 。	Tom jumped up from his chair.
57374	汤姆问我我是不是累了。	湯姆問我我是不是纍瞭。	tāngmǔ wènwǒ wǒ shìbùshì lèi le 。	Tom asked me I was not tired.
57375	我在家里待着。	我在傢裡待著。	wǒ zàijiā lǐdài zhe 。	I was alone at home.
57376	我希望没人看见我跳舞。	我希望沒人看見我跳舞。	wǒ xīwàng méi rén kànjiàn wǒ tiàowǔ 。	I hope no one sees me dance.
57377	他会倖存。	他會倖存。	tuòhuì xìngcún 。	He will survive.
57378	汤姆和玛丽在图书馆一起学习。	湯姆和瑪麗在圖書館一起學習。	tāngmǔ hémǎlì zài túshūguǎn yīqǐ xuéxí 。	Tom and Mary studying together in the library.
57379	为甚么你不想告诉我们真相？	為甚麼你不想告訴我們真相？	wéi shénme nǐ bùxiǎng gàosu wǒmen zhēnxiàng ？	Why do you not want to tell us the truth?
57380	我保证它不会再发生。	我保證它不會再發生。	wǒ bǎozhèng tā bùhuì zài fāshēng 。	I promise it will not happen again.
57381	你没告诉我你为汤姆工作。	你沒告訴我你為湯姆工作。	nǐ méi gàosu wǒ nǐ wéi tāngmǔ gōngzuò 。	You did not tell me you work for Tom.
57382	我们伟大的祖国无敌于天下。	我們偉大的祖國無敵於天下。	wǒmen wěidà de zǔguó wúdíwūtiānxià 。	Our great motherland invincible.
57383	平流层的臭氧会吸收紫外线。	平流層的臭氧會吸收紫外線。	píngliúcéng de chòuyǎng huì xīshōu zǐwàixiàn 。	Stratospheric ozone absorbs ultraviolet light.
57384	太空人出舱服是太空人出航时，离开太空舱的穿着配备。	太空人齣艙服是太空人齣航時，離開太空艙的穿著配備。	tàikōngrén chūcāng fúshì tàikōngrén chūháng shí ， líkāi tàikōngcāng de chuānzhuó pèibèi 。	When astronaut extravehicular astronaut suit is sailing, leave a space capsule equipped with wear.
57385	路卡利欧是神奇宝贝系列中的一种生物。	路卡利歐是神奇寶貝係列中的一種生物。	lù kǎlì ōushì shénqí bǎobèi xìliè zhōng de yīzhǒng shēngwù 。	Lucario is a biological Pokémon series.
57386	换个台吧，这个纪录片太无聊了。	換個臺吧，這個紀錄片太無聊瞭。	huànge tái ba ， zhège jìlùpiàn tài wúliáo le 。	Another table it, this documentary so boring.
57387	你听到他说得有多快了吗？	你聽到他說得有多快瞭嗎？	nǐ tīngdào tā shuō de yǒu duō kuài le mǎ ？	You heard him say how fast it?
57388	意大利人口大约为日本的一半。	意大利人口大約為日本的一半。	yìdàlì rénkǒu dàyuē wéi rìběn de yībàn 。	Italian population is about half that of Japan.
57389	请不要碰我。	請不要碰我。	qǐng bùyào pèng wǒ 。	Please do not touch me.
57390	万般皆下品，唯有读书高。	萬般皆下品，唯有讀書高。	wànbānjiēxiàpǐn ， wéiyǒudúshūgāo 。	Learning is valuable than anything else.
57391	女子无才便是德。	女子無纔便是德。	nǚzǐ wúcái biànshì dé 。	Woman's virtue.
57392	我出身在1960年。	我齣身在1960年。	wǒ chūshēn zài yījiǔliùlíng nián 。	I was born in 1960.
57393	今晚我呆在家里。	今晚我呆在傢裡。	jīnwǎn wǒ dāi zàijiā lǐ 。	Tonight I stay at home.
57394	有很多人吗？	有很多人嗎？	yǒu hěnduō rén mǎ ？	There are a lot of people?
57395	为何两位总是在打架？	為何兩位總是在打架？	wèihé liǎngwèi zǒngshì zài dǎjià ？	Why two always fighting?
57396	空中乌云密佈。	空中烏雲密佈。	kōngzhōng wūyúnmìbù 。	The sky clouded over.
57397	汤姆是最先作出反应的。	湯姆是最先作齣反應的。	tāngmǔ shì zuìxiān zuòchūfǎnyìng de 。	Tom was the first to respond.
57398	我认为汤姆还活着。	我認為湯姆還活著。	wǒ rènwéi tāngmǔ háihuó zhe 。	I think Tom is still alive.
57399	他是一个公派留学生。	他是一個公派留學生。	tā shì yīgè gōngpàiliúxué shēng 。	He is a public school students.
57400	他拿到了去西班牙的公派留学生奖学金。	他拿到瞭去西班牙的公派留學生獎學金。	tā nádào le qù xībānyá de gōngpàiliúxué shēng jiǎngxuéjīn 。	He got a scholarship to go to public school students in Spain.
57401	有些事不做更好。	有些事不做更好。	yǒuxiē shì bù zuò gēnghǎo 。	Some do not do better.
57402	明天很有可能下雨。	明天很有可能下雨。	míngtiān hěn yǒu kěnéng xiàyǔ 。	It is likely to rain tomorrow.
57403	汤姆告诉玛丽他有很多钱。	湯姆告訴瑪麗他有很多錢。	tāngmǔ gàosu mǎlì tā yǒu hěnduō qián 。	Tom told Mary he has a lot of money.
57404	火已经灭了。	火已經滅瞭。	huǒ yǐjīng miè le 。	Fire has been extinguished.
57405	是人都知道冷战是两国的对峙。	是人都知道冷戰是兩國的對峙。	shì rén dōu zhīdào lěngzhan shì liǎngguó de duìzhì 。	People know that the Cold War confrontation between the two countries.
57406	对，人通常会对自己的熟人口出恶言。	對，人通常會對自己的熟人口齣惡言。	duì ， rén tōngcháng huì duì zìjǐ de shú rénkǒu chū èyán 。	Yes, people usually have their own cooked population blaspheming.
57407	我需要去查一下档案。	我需要去查一下檔案。	wǒ xūyào qùchá yīxià dàngàn 。	I need to go check files.
57408	这个档案馆是对外开放的吗？	這個檔案館是對外開放的嗎？	zhège dàngànguǎn shì duìwàikāifàng de mǎ ？	The archives are open it?
57409	这是些贪得无厌的人。	這是些貪得無厭的人。	zhèshì xiē tāndéwúyàn de rén 。	These are greedy people.
57410	他们完全损坏了国家的形象。	他們完全損壞瞭國傢的形象。	tāmen wánquán sǔnhuài le guójiā de xíngxiàng 。	They completely damaged the country's image.
57411	这些问题归根结底是体制的问题。	這些問題歸根結底是體製的問題。	zhèxiē wèntí guīgēnjiédǐ shì tǐzhì de wèntí 。	The problem is a problem of system.
57412	论文的进度有点慢。	論文的進度有點慢。	lùnwén de jìndù yǒudiǎn màn 。	Papers bit slow progress.
57413	在商朝，充满了残酷的祭祀活动。	在商朝，充滿瞭殘酷的祭祀活動。	zài shāngcháo ， chōngmǎn le cánkù de jìsì huódòng 。	In the Shang Dynasty, full of brutal ritual activities.
57414	各种规定让他失去了自由。	各種規定讓他失去瞭自由。	gèzhǒng guīdìng ràng tā shīqù le zìyóu 。	Various provisions so that he lost his freedom.
57415	现在仍然有女生喜欢穿束腹。	現在仍然有女生喜歡穿束腹。	xiànzài réngrán yǒu nǚshēng xǐhuan chuānshù fù 。	There are still girls like to wear a corset.
57416	他喜欢黑人。	他喜歡黑人。	tā xǐhuan hēirén 。	He likes black.
57417	这只狗是我的。	這隻狗是我的。	zhèzhī gǒu shì wǒ de 。	The dog is mine.
57418	把托马斯忘了。	把托馬斯忘瞭。	bǎ tuōmǎsī wàng le 。	The Thomas forgot.
57419	马是动物。	馬是動物。	mǎ shì dòngwù 。	Horses are animals.
57420	你最喜欢的儿童歌曲是哪首？	你最喜歡的兒童歌麯是哪首？	nǐ zuì xǐhuan de értóng gēqǔ shì nǎshǒu ？	Your favorite children's songs is what first?
57421	你真的很帅！	你真的很帥！	nǐ zhēnde hěnshuài ！	You really handsome!
57422	南奥塞梯位于格鲁吉雅境内，是个有限承认国家。	南奧塞梯位於格魯吉雅境內，是個有限承認國傢。	nánàosāitī wèiyú gélǔjíyǎ jìngnèi ， shì ge yǒuxiàn chéngrèn guójiā 。	South Ossetia is located in Turkoglu Jiya, a limited national recognition.
57423	你觉得留那种言很好笑吗?	你覺得留那種言很好笑嗎?	nǐ juéde liú nàzhǒng yán hěn hǎoxiào mǎ ?	Do you think that words leave it funny?
57424	我要粉刷我的房子。	我要粉刷我的房子。	wǒyào fěnshuā wǒ de fángzi 。	I want to paint my house.
57425	我在学挪威语。	我在學挪威語。	wǒ zài xué nuówēiyǔ 。	I'm learning Norwegian.
57426	有没有冰的可以喝啊?	有沒有冰的可以喝啊?	yǒuméiyǒu bīng de kěyǐ hē a ?	There is no ice drink ah?
57427	图书馆在公车站牌旁边。	圖書館在公車站牌旁邊。	túshūguǎn zài gōngchēzhàn pái pángbiān 。	Next to the bus stop at the library.
57428	你今天晚上有没有要上班?	你今天晚上有沒有要上班?	nǐ jīntiān wǎnshàng yǒuméiyǒu yào shàngbān ?	You do not have to go to work tonight?
57429	你在找什么样子的工作?	你在找什麼樣子的工作?	nǐ zài zhǎo shénme yàngzi de gōngzuò ?	Are you looking for work look like?
57430	啊我的相机在哪啊?	啊我的相機在哪啊?	a wǒ de xiàngjī zài nǎ a ?	Ah my camera where ah?
57431	我跟你说了什么?	我跟你說瞭什麼?	wǒ gēn nǐ shuō le shénme ?	What did I say to you?
57432	与没钱没时间去旅游的错误思想做坚决的斗争。	與沒錢沒時間去旅遊的錯誤思想做堅決的鬥爭。	yǔ méi qián méi shíjiān qù lǚyóu de cuòwùsīxiǎng zuò jiānjué de dòuzhēng 。	With no money, no time to travel the wrong idea resolute struggle.
57433	我忘了跟你说她的事。	我忘瞭跟你說她的事。	wǒ wàng le gēn nǐ shuō tā de shì 。	I forgot to tell you her.
57434	翻开你的书到第九页。	翻開你的書到第九頁。	fānkāi nǐ de shū dào dìjiǔ yè 。	Open your book to page nine.
57435	水果很快就烂掉了。	水果很快就爛掉瞭。	shuǐguǒ hěnkuài jiù làndiào le 。	Fruits quickly rot.
57436	我住在城市中的一间公寓里。	我住在城市中的一間公寓裡。	wǒ zhù zài chéngshì zhōng de yījiàn gōngyù lǐ 。	I live in the city an apartment.
57437	我们在家里都讲台语。	我們在傢裡都講颱語。	wǒmen zàijiā lǐdū jiǎngtáiyǔ 。	We all speak Taiwanese at home.
57438	你在读有趣的的书吗?	你在讀有趣的的書嗎?	nǐ zàidú yǒuqù de de shū mǎ ?	You read an interesting book?
57439	山中没有Wi-Fi，真的是很麻烦！	山中沒有Wi-Fi，真的是很麻煩！	shānzhōng méiyǒu Wi - fi ， zhēnde shì hěn máfan ！	Hill is not Wi-Fi, is really a lot of trouble!
57440	哪里坐公共汽车？	哪裡坐公共汽車？	nǎlǐ zuò gōnggòngqìchē ？	Where bus?
57441	哪里坐公交车？	哪裡坐公交車？	nǎlǐ zuò gōngjiāochē ？	Where is the bus?
57442	哪里坐出租车？	哪裡坐齣租車？	nǎlǐ zuò chūzūchē ？	Where to take a taxi?
57443	我们要去这里。	我們要去這裡。	wǒmen yào qù zhèlǐ 。	We're going here.
57444	哪里出去？	哪裡齣去？	nǎlǐ chūqù ？	Where to go out?
57445	这是我们的护照。	這是我們的護照。	zhèshì wǒmen de hùzhào 。	This is our passport.
57446	厕所在哪里？	廁所在哪裡？	cèsuǒ zài nǎlǐ ？	Where is the toilet?
57447	我可以用吗？	我可以用嗎？	wǒ kěyǐ yòng mǎ ？	Can I use it?
57448	Wifi的密码是什么？	Wifi的密碼是什麼？	Wifi de mìmǎ shì shénme ？	What Wifi password is?
57449	太贵了！	太貴瞭！	tàiguì le ！	too expensive!
57450	可以便宜一点吗？	可以便宜一點嗎？	kěyǐ piányi yīdiǎn mǎ ？	Can it be cheaper?
57451	你知道这个博物馆在哪里吗？	你知道這個博物館在哪裡嗎？	nǐ zhīdào zhège bówùguǎn zài nǎlǐ mǎ ？	Do you know where the museum is?
57452	这里的特色菜是什么？	這裡的特色菜是什麼？	zhèlǐ de tèshǎicài shì shénme ？	What is the specialty here?
57453	门票多少钱？	門票多少錢？	ménpiào duōshǎoqián ？	How much is the ticket?
57454	我们是六个人。	我們是六個人。	wǒmen shì liùgè rén 。	We are six people.
57455	在哪里能买到这个？	在哪裡能買到這個？	zài nǎlǐ néng mǎi dào zhège ？	Where can I buy this?
57456	有大的吗？	有大的嗎？	yǒu dà de mǎ ？	There are big do?
57457	有小的吗？	有小的嗎？	yǒu xiǎo de mǎ ？	There is little you?
57458	有其他样式吗？	有其他樣式嗎？	yǒu qítā yàngshì mǎ ？	There are other styles do?
57459	我要看一下这个。	我要看一下這個。	wǒyào kàn yīxià zhège 。	I look at this.
57460	我能试一下这个吗？	我能試一下這個嗎？	wǒnéng shìyīxià zhège mǎ ？	Can I try this?
57461	我穿三十七号。	我穿三十七號。	wǒ chuān sānshíqī hào 。	I wear a thirty seventh.
57462	有点大。	有點大。	yǒudiǎn dà 。	a bit large.
57463	有点小。	有點小。	yǒudiǎn xiǎo 。	A bit small.
57464	服务员，买单。	服務員，買單。	fúwùyuán ， mǎidān 。	waiter, Bill please.
57465	多少钱？	多少錢？	duōshǎoqián ？	how much is it?
57466	这条路在哪里？	這條路在哪裡？	zhètiáo lù zài nǎlǐ ？	Where does this road in?
57467	太平路在哪里？	太平路在哪裡？	tàipínglù zài nǎlǐ ？	Where is Taiping Road in?
57468	这里是图书馆吗？	這裡是圖書館嗎？	zhèlǐ shì túshūguǎn mǎ ？	Here is the library?
57469	能再拿一瓶水吗？	能再拿一瓶水嗎？	néng zài ná yīpíng shuǐ mǎ ？	You can retake a bottle of water?
57470	我要一杯水。	我要一杯水。	wǒyào yībēi shuǐ 。	I want a glass of water.
57471	我要一瓶小水。	我要一瓶小水。	wǒyào yīpíng xiǎo shuǐ 。	I want small water bottle.
57472	我要一瓶冰水。	我要一瓶冰水。	wǒyào yīpíng bīngshuǐ 。	I need a bottle of ice water.
57473	此处禁止烤肉。	此處禁止烤肉。	cǐchù jìnzhǐ kǎoròu 。	Here prohibit barbecue.
57474	你怎么还关心这个？	你怎麼還關心這個？	nǐ zěnme hái guānxīn zhège ？	How do you care about this?
57475	他实现了当兿术家的梦想。	他實現瞭當兿術傢的夢想。	tā shíxiàn liǎodàng 兿 shùjiā de mèngxiǎng 。	He realized when Yi Artists dream.
57476	你们三个很走运。	你們三個很走運。	nǐmen sānge hěn zǒuyùn 。	The three of you were lucky.
57477	这是你的铅笔吗？	這是你的鉛筆嗎？	zhèshì nǐ de qiānbǐ mǎ ？	This is your pencil?
57478	吃完晚饭后，我做作业。	吃完晚飯後，我做作業。	chī wán wǎnfàn hòu ， wǒ zuòzuòyè 。	After dinner, I do my homework.
57479	你是个好的领导人。	你是個好的領導人。	nǐ shì ge hào de lǐngdǎorén 。	You're a good leader.
57480	人要怎么样停止拖延事务？	人要怎麼樣停止拖延事務？	rényào zěnmeyàng tíngzhǐ tuōyán shìwù ？	To people how to stop procrastinating affairs?
57481	人怎样才可以不拖拖拉拉?	人怎樣纔可以不拖拖拉拉?	rén zěnyàng cái kěyǐ bù tuōtuōlālā ?	How can people not procrastinate?
57482	我们因为只有一个地球，所以我们更要懂得爱护它。	我們因為隻有一個地球，所以我們更要懂得愛護它。	wǒmen yīnwèi zhǐyǒu yīgè dìqiú ， suǒyǐ wǒmen gēngyào dǒngde àihù tā 。	Because we only have one Earth, so we have to know how to care for it.
57483	你讲话大声到我在一楼都听得到。	你講話大聲到我在一樓都聽得到。	nǐ jiǎnghuà dàshēng dào wǒ zài yīlóu dōu tīng dédào 。	I heard you speak loudly to get in on the ground floor.
57484	不然你自己去瑞士玩，我跟姊姊去爱沙尼亚。	不然你自己去瑞士玩，我跟姊姊去愛沙尼亞。	bùrán nǐ zìjǐ qù ruìshì wán ， wǒ gēn zǐzǐ qù àishāníyà 。	Otherwise, you go to Switzerland to play, I go with my sister Estonia.
57485	这个航空公司的飞机怎么样？	這個航空公司的飛機怎麼樣？	zhège hángkōnggōngsī de fēijī zěnmeyàng ？	How about the airlines?
57486	他的双脚被交叉捆绑着。	他的雙腳被交叉捆綁著。	tā de shuāngjiǎo bèi jiāochā kǔnbǎng zhe 。	His feet were tied with a cross.
57487	“膟”是一种用牲法。	“膟”是一種用牲法。	“ lǜ ” shì yīzhǒng yòngshēngfǎ 。	"Sacrificial flesh" is a method by sacrifice.
57488	居民们在一家开在邻近的性用品商店前抗议。	居民們在一傢開在鄰近的性用品商店前抗議。	jūmín men zài yījiā kāi zài línjìn de xìng yòngpǐnshāngdiàn qián kàngyì 。	Residents at a nearby open before sex shops in protest.
57489	她日夜想着这个。	她日夜想著這個。	tā rìyè xiǎngzháo zhège 。	Her day and night thinking about this.
57490	我喜欢喝天然的矿泉水。	我喜歡喝天然的礦泉水。	wǒ xǐhuan hē tiānrán de kuàngquánshuǐ 。	I like to drink natural mineral water.
57491	他好久没有写信给他们了。	他好久沒有寫信給他們瞭。	tā hǎojiǔ méiyǒu xiěxìngěi tāmen le 。	He did not write to them for a long time.
57492	京都以其祭坛和寺院闻名。	京都以其祭壇和寺院聞名。	jīngdū yǐ qí jìtán hé sìyuàn wénmíng 。	Kyoto is famous for its temples and altars.
57493	我上个月在波士顿。	我上個月在波士頓。	wǒ shànggèyuè zài bōshìdùn 。	I was in Boston last month.
57494	你在圣诞节去教堂吗？	你在聖誕節去教堂嗎？	nǐ zài shèngdànjié qù jiàotáng mǎ ？	Do you go to church on Christmas?
57495	你有袋子吗?	你有袋子嗎?	nǐ yǒu dàizi mǎ ?	Do you have a bag it?
57496	他把东西交给了上司.	他把東西交給瞭上司.	tā bǎ dōngxi jiāogěi le shàngsi .	He put things to the boss.
57497	应该接受治疗的是你自己!	應該接受治療的是你自己!	yīnggāi jiēshòu zhìliáo de shì nǐ zìjǐ !	It should be treated yourself!
57498	注意,减速,距离200米处有个险弯.	注意,減速,距離200米處有個險彎.	zhùyì , jiǎnsù , jùlí èrlínglíng mǐchù yǒugexiǎn wān .	Note that, deceleration, 200 meters from the bend has a risk.
57499	欢迎来到阿拉卡茹.	歡迎來到阿拉卡茹.	huānyíng láidào ālā kǎrú .	Welcome to Aracaju.
57500	这个铝铸件需要重刷一遍.	這個鋁鑄件需要重刷一遍.	zhège lǚ zhùjiàn xūyào chóngshuā yībiàn .	The need to re-brush again aluminum castings.
57501	经过漫长的旅程,我们终于到了.	經過漫長的旅程,我們終於到瞭.	jīngguò màncháng de lǚchéng , wǒmen zhōngyú dào le .	After a long journey, we finally arrived.
57502	这文凭使你能获得工程师的职位。	這文憑使你能獲得工程師的職位。	zhè wénpíng shǐ nǐ néng huòdé gōngchéngshī de zhíwèi 。	This allows you to get a diploma engineer jobs.
57503	我可能犯了个错。	我可能犯瞭個錯。	wǒ kěnéng fàn le ge cuò 。	I may have made a mistake.
57504	我们要在这里待一整天。	我們要在這裡待一整天。	wǒmen yào zài zhèlǐ dài yīzhěngtiān 。	We want to be here all day.
57505	汤姆有很多猫。	湯姆有很多貓。	tāngmǔ yǒu hěnduō māo 。	Tom had a lot of cats.
57506	汤姆从不高兴。	湯姆從不高興。	tāngmǔ cóngbù gāoxìng 。	Tom from unhappy.
57507	你咳嗽吗？	你咳嗽嗎？	nǐ késou mǎ ？	You cough?
57508	汤姆看来真喜欢待在波士顿。	湯姆看來真喜歡待在波士頓。	tāngmǔ kànlai zhēn xǐhuan dài zài bōshìdùn 。	Tom seems to really like to stay in Boston.
57509	我知道我欠你钱。	我知道我欠你錢。	wǒ zhīdào wǒ qiàn nǐ qián 。	I know I owe you money.
57510	我不会吃冰淇淋。	我不會吃冰淇淋。	wǒ bùhuì chī bīngqílín 。	I will not eat ice cream.
57511	我看了日出。	我看瞭日齣。	wǒ kàn le rìchū 。	I watched the sunrise.
57512	这钢琴真便宜。	這鋼琴真便宜。	zhè gāngqín zhēn piányi 。	This piano really cheap.
57513	我不认为我能帮你很多。	我不認為我能幫你很多。	wǒ bù rènwéi wǒ néng bāng nǐ hěnduō 。	I do not think I can help you a lot.
57514	我需要你帮我找汤姆。	我需要你幫我找湯姆。	wǒ xūyào nǐ bāng wǒ zhǎo tāngmǔ 。	I need you to help me find Tom.
57515	汤姆不吃肉，玛丽也是。	湯姆不吃肉，瑪麗也是。	tāngmǔ bùchī ròu ， mǎlì yě shì 。	Tom does not eat meat, Mary too.
57516	祝你好运。你会需要它。	祝你好運。你會需要它。	zhùnǐhǎoyùn 。 nǐ huì xūyào tā 。	good luck. You'll need it.
57517	那一个真好。	那一個真好。	nà yīgè zhēn hào 。	That one is really good.
57518	他今天在家。	他今天在傢。	tā jīntiān zàijiā 。	He was at home today.
57519	我冒着生命危险找到了这个。	我冒著生命危險找到瞭這個。	wǒ mào zhe shēngmìngwēixiǎn zhǎodào le zhège 。	I risked their lives to find this.
57520	它可能从没发生过。	它可能從沒發生過。	tā kěnéng cóngméi fāshēng guò 。	It may never happen.
57521	我认为汤姆很酷。	我認為湯姆很酷。	wǒ rènwéi tāngmǔ hěnkù 。	I think Tom's cool.
57522	我昨天没时间看电视。	我昨天沒時間看電視。	wǒ zuótiān méi shíjiān kàndiànshì 。	I do not have time to watch TV yesterday.
57523	你的家人在等你。	你的傢人在等你。	nǐ de jiārén zài děng nǐ 。	Your family is waiting for you.
57524	我希望我在聚会上没说过那话。	我希望我在聚會上沒說過那話。	wǒ xīwàng wǒ zài jùhuì shàng méi shuōguò nàhuà 。	I hope I did not say that, then at the party.
57525	我们先去哪里？	我們先去哪裡？	wǒmen xiānqù nǎlǐ ？	Where do we go?
57526	他把蛋糕分成了七份。	他把蛋糕分成瞭七份。	tā bǎ dàngāo fēnchéng le qīfèn 。	He cut the cake into seven.
57527	第一天怎么样？	第一天怎麼樣？	dìyītiān zěnmeyàng ？	How about the first day?
57528	北京热吗？	北京熱嗎？	běijīng rèma ？	Beijing hot?
57529	这里很热。	這裡很熱。	zhèlǐ hěnrè 。	Hot in here.
57530	我快熟了。	我快熟瞭。	wǒ kuàishúliǎo 。	I am the instant.
57531	你喜欢抽雪茄吗？	你喜歡抽雪茄嗎？	nǐ xǐhuan chōu xuějiā mǎ ？	Do you like cigars?
57532	我很多年前就开始在这里工作了。	我很多年前就開始在這裡工作瞭。	wǒ hěnduōnián qián jiù kāishǐ zài zhèlǐ gōngzuò le 。	Many years ago I started working here.
57533	我们放学以后一起打了网球。	我們放學以後一起打瞭網球。	wǒmen fàngxué yǐhòu yīqǐ dǎ le wǎngqiú 。	After school we played tennis together.
57534	还不够快。	還不夠快。	hái bùgòu kuài 。	Not fast enough.
57535	我是学生，但是他不是。	我是學生，但是他不是。	wǒ shì xuésheng ， dànshì tā bùshì 。	I am a student, but he was not.
57536	这幅字他写得很随意。	這幅字他寫得很隨意。	zhèfú zì tā xiě de hěn suíyì 。	He wrote this piece word very freely.
57537	他只是随意写了一封信。	他隻是隨意寫瞭一封信。	tā zhǐshì suíyì xiě le yīfēngxìn 。	He just wrote a letter at random.
57538	请把这份文档复印五遍。	請把這份文檔復印五遍。	qǐng bǎ zhèfèn wéndàng fùyìn wǔbiàn 。	Please copy this document five times.
57539	这房子一周后倒了。	這房子一周後倒瞭。	zhè fángzi yīzhōu hòu dǎo le 。	The house collapsed a week later.
57540	我不喜欢这个地方。	我不喜歡這個地方。	wǒ bù xǐhuan zhège dìfāng 。	I do not like this place.
57541	“儿子，你相信上帝吗？” “相信，爸爸。”	“兒子，你相信上帝嗎？” “相信，爸爸。”	“ érzi ， nǐ xiāngxìn shàngdì mǎ ？ ”   “ xiāngxìn ， bàba 。 ”	"Son, you believe in God?" "Believes, Dad."
